date,city_id,city_label,crime_type,global_trend_centered,city_trend_se,city_trend_centered
2022-08-01,MI8234900,"Detroit, MI",violent,0.07464080816135166,0.04855551096070706,0.02725250816633995
2022-09-01,MI8234900,"Detroit, MI",violent,0.07508976190457695,0.04849237894739179,0.020648092917266325
2022-10-01,MI8234900,"Detroit, MI",violent,0.07525627429601656,0.048234509708162385,0.014345620840598983
2022-11-01,MI8234900,"Detroit, MI",violent,0.07515456624605577,0.04777969150056689,0.007929747537877674
2022-12-01,MI8234900,"Detroit, MI",violent,0.07479642323472113,0.04718149730752213,0.0018123882434490923
2023-01-01,MI8234900,"Detroit, MI",violent,0.07416342617035987,0.04642870310441394,-0.004416382988084777
2023-02-01,MI8234900,"Detroit, MI",violent,0.07326874962567054,0.04557076365828366,-0.010553274237482313
2023-03-01,MI8234900,"Detroit, MI",violent,0.07224039934273385,0.04473365392465554,-0.016019096386070686
2023-04-01,MI8234900,"Detroit, MI",violent,0.07086317799092079,0.04377013980904737,-0.021987085914494386
2023-05-01,MI8234900,"Detroit, MI",violent,0.06929667081394086,0.042832898519321365,-0.02768102545440776
2023-06-01,MI8234900,"Detroit, MI",violent,0.0674419011090972,0.041892652221540025,-0.03348261296757471
2023-07-01,MI8234900,"Detroit, MI",violent,0.06542375510834297,0.04103981012216236,-0.03901956456091149
2023-08-01,MI8234900,"Detroit, MI",violent,0.06311314685406799,0.04024506305781565,-0.044663112333074295
2023-09-01,MI8234900,"Detroit, MI",violent,0.06057920279838136,0.03956111256481011,-0.050229549504013704
2023-10-01,MI8234900,"Detroit, MI",violent,0.05791963451678761,0.039020238307489886,-0.05554503880871131
2023-11-01,MI8234900,"Detroit, MI",violent,0.05496259456627861,0.03859473174998692,-0.060966048193252576
2023-12-01,MI8234900,"Detroit, MI",violent,0.05190408338821051,0.03831204412930785,-0.06614484719220393
2024-01-01,MI8234900,"Detroit, MI",violent,0.0485456573464802,0.03814485885607394,-0.0714287910645961
2024-02-01,MI8234900,"Detroit, MI",violent,0.04499156806406823,0.03808791282108828,-0.07664628337010271
2024-03-01,MI8234900,"Detroit, MI",violent,0.0414946063369932,0.038113317604530725,-0.08146891732297767
2024-04-01,MI8234900,"Detroit, MI",violent,0.03757774192098573,0.03819690730654883,-0.08656392887362507
2024-05-01,MI8234900,"Detroit, MI",violent,0.0336165441116858,0.038303193397430435,-0.09143732858609965
2024-06-01,MI8234900,"Detroit, MI",violent,0.02935239016424518,0.03840593011560031,-0.0964161117669935
2024-07-01,MI8234900,"Detroit, MI",violent,0.025065610455300202,0.038466904132748045,-0.10118107867369908
2024-08-01,MI8234900,"Detroit, MI",violent,0.02047587678002394,0.03845933944664131,-0.10605199575909197
2024-09-01,MI8234900,"Detroit, MI",violent,0.015729283510314218,0.03835778424427445,-0.11087133898171331
2024-10-01,MI8234900,"Detroit, MI",violent,0.010993047560742042,0.03817398301473277,-0.11548833017445581
2024-11-01,MI8234900,"Detroit, MI",violent,0.00595850685675714,0.03791329120530135,-0.12021309648580925
2024-12-01,MI8234900,"Detroit, MI",violent,9.572543046783011e-4,0.03761698515792261,-0.12474304244488543
2025-01-01,MI8234900,"Detroit, MI",violent,-0.004337039943548504,0.03729801763050236,-0.12938249218459852
2025-02-01,MI8234900,"Detroit, MI",violent,-0.009752535337966606,0.03700576184284594,-0.13398213316519936
2025-03-01,MI8234900,"Detroit, MI",violent,-0.014742068819192156,0.036802503072780546,-0.138104420451727
2025-04-01,MI8234900,"Detroit, MI",violent,-0.020368120518401867,0.03668986774362058,-0.14263490379247656
2025-05-01,MI8234900,"Detroit, MI",violent,-0.02590803301777811,0.03673930456267102,-0.14698792581345188
2025-06-01,MI8234900,"Detroit, MI",violent,-0.03172404682852381,0.03700176393348008,-0.15145601571835599
2025-07-01,MI8234900,"Detroit, MI",violent,-0.03743415142453088,0.03750139545257763,-0.15575313780446187
2025-08-01,MI8234900,"Detroit, MI",violent,-0.043411933456779295,0.038306412565842614,-0.16016809461314985
2025-09-01,MI8234900,"Detroit, MI",violent,-0.049461120815465165,0.039429483694418295,-0.16455959819941235
2025-10-01,MI8234900,"Detroit, MI",violent,-0.0553763021034257,0.040830935690725684,-0.1687893624354757
2025-11-01,MI8234900,"Detroit, MI",violent,-0.06154473575110586,0.04260432457865136,-0.17314169933938572
2025-12-01,MI8234900,"Detroit, MI",violent,-0.06756167446872219,0.0446252414103382,-0.17733804114395646
2026-01-01,MI8234900,"Detroit, MI",violent,-0.07382116051536158,0.04700962490905357,-0.181660471705138
2026-02-01,MI8234900,"Detroit, MI",violent,-0.0801161143392779,0.04966988321046886,-0.18597125280386528
2026-03-01,MI8234900,"Detroit, MI",violent,-0.0858263077102901,0.0522857536844844,-0.1898568379068113
2026-04-01,MI8234900,"Detroit, MI",violent,-0.0921686478788093,0.05538957858346769,-0.1941520548657838
2026-05-01,MI8234900,"Detroit, MI",violent,-0.09832011318141198,0.058572906713044465,-0.1983042111441886
2026-06-01,MI8234900,"Detroit, MI",violent,-0.10468371431618628,0.06201847725531467,-0.20259244489623107
2017-01-01,MI8253800,"Livonia, MI",violent,0.012514932679401625,0.06801453906288875,-0.2846729897938598
2017-02-01,MI8253800,"Livonia, MI",violent,0.007141713943514816,0.06230188562345165,-0.2897538490193128
2017-03-01,MI8253800,"Livonia, MI",violent,0.0023076950074845115,0.05777748960815991,-0.29428351780164164
2017-04-01,MI8253800,"Livonia, MI",violent,-0.0030017161297024586,0.05365537939496081,-0.29916677066347575
2017-05-01,MI8253800,"Livonia, MI",violent,-0.008076249908230082,0.050731513468202545,-0.30369551711074294
2017-06-01,MI8253800,"Livonia, MI",violent,-0.013231729719741736,0.0489582178610646,-0.3081020585756029
2017-07-01,MI8253800,"Livonia, MI",violent,-0.018114026681411488,0.04850548161729217,-0.3120354649833299
2017-08-01,MI8253800,"Livonia, MI",violent,-0.023026148397091717,0.04928306746097153,-0.3156883484301165
2017-09-01,MI8253800,"Livonia, MI",violent,-0.027780325277124263,0.05115509163698903,-0.3188520910024444
2017-10-01,MI8253800,"Livonia, MI",violent,-0.03220900335596788,0.05378356755007391,-0.32138068074678827
2017-11-01,MI8253800,"Livonia, MI",violent,-0.036584948978624965,0.05709630992607163,-0.3233730753151214
2017-12-01,MI8253800,"Livonia, MI",violent,-0.040604325790580376,0.060661223484384276,-0.32463409604539173
2018-01-01,MI8253800,"Livonia, MI",violent,-0.04451261338570944,0.06452145214334516,-0.3251781959886326
2018-02-01,MI8253800,"Livonia, MI",violent,-0.04814896765530641,0.06839908222041062,-0.3248801430112227
2018-03-01,MI8253800,"Livonia, MI",violent,-0.05118047328891606,0.07180575422038399,-0.32382759108122805
2018-04-01,MI8253800,"Livonia, MI",violent,-0.054235469437031725,0.0753719143611429,-0.3217291245686411
2018-05-01,MI8253800,"Livonia, MI",violent,-0.05686939454469986,0.07853649057287243,-0.3186995266448278
2018-06-01,MI8253800,"Livonia, MI",violent,-0.059235364758837505,0.08143863010531484,-0.31446720911721115
2018-07-01,MI8253800,"Livonia, MI",violent,-0.06115921955774439,0.0838336471809827,-0.30923858765251744
2018-08-01,MI8253800,"Livonia, MI",violent,-0.06274673706775147,0.08583091466285558,-0.3025954724887736
2018-09-01,MI8253800,"Livonia, MI",violent,-0.06390437641657876,0.08730038466148983,-0.29462106352992024
2018-10-01,MI8253800,"Livonia, MI",violent,-0.06459361755798376,0.08818739653405558,-0.28556895520309666
2018-11-01,MI8253800,"Livonia, MI",violent,-0.06483793104113644,0.08852595798386156,-0.2747660586221983
2018-12-01,MI8253800,"Livonia, MI",violent,-0.06460748719968556,0.08829050507925147,-0.26287299462211955
2019-01-01,MI8253800,"Livonia, MI",violent,-0.06390422633002935,0.08751859818403274,-0.24918906353111403
2019-02-01,MI8253800,"Livonia, MI",violent,-0.06275414621268993,0.08628188491304027,-0.23421550019532233
2019-03-01,MI8253800,"Livonia, MI",violent,-0.06135312603920973,0.08483015152789478,-0.219689865172926
2019-04-01,MI8253800,"Livonia, MI",violent,-0.05942509680204289,0.08292802258398665,-0.20261836334752736
2019-05-01,MI8253800,"Livonia, MI",violent,-0.05720605055742922,0.08087065763229222,-0.1852250500905317
2019-06-01,MI8253800,"Livonia, MI",violent,-0.05457357397025753,0.07860782994304025,-0.16647597108435086
2019-07-01,MI8253800,"Livonia, MI",violent,-0.05172193552008686,0.07637089770657857,-0.1477009714422035
2019-08-01,MI8253800,"Livonia, MI",violent,-0.04848654905810612,0.0741005729459243,-0.127773984420827
2019-09-01,MI8253800,"Livonia, MI",violent,-0.04498367801304859,0.07196157640315894,-0.10743987677956213
2019-10-01,MI8253800,"Livonia, MI",violent,-0.041363821613563445,0.070096757921118,-0.08749562332795513
2019-11-01,MI8253800,"Livonia, MI",violent,-0.03741117918088044,0.06845487656422884,-0.0667372070687744
2019-12-01,MI8253800,"Livonia, MI",violent,-0.03340519118459717,0.06719774498136653,-0.04662410777672754
2020-01-01,MI8253800,"Livonia, MI",violent,-0.02910431483948983,0.06628026719558057,-0.02594105206522279
2020-02-01,MI8253800,"Livonia, MI",violent,-0.024665379400383713,0.06576580878053691,-0.005487782708401667
2020-03-01,MI8253800,"Livonia, MI",violent,-0.020411070774512652,0.06564009634961321,0.013323579390524642
2020-04-01,MI8253800,"Livonia, MI",violent,-0.015779419565280506,0.06585192727496586,0.03296550681679733
2020-05-01,MI8253800,"Livonia, MI",violent,-0.011238751178918704,0.0663446629800307,0.05139567630357966
2020-06-01,MI8253800,"Livonia, MI",violent,-0.006511877470870786,0.06707938850920518,0.06971716591710475
2020-07-01,MI8253800,"Livonia, MI",violent,-0.0019281893155884688,0.06793042039039747,0.08662771695658833
2020-08-01,MI8253800,"Livonia, MI",violent,0.00279236941607941,0.06886869758680297,0.1031290995917793
2020-09-01,MI8253800,"Livonia, MI",violent,0.007470806658908202,0.06978095012555036,0.1185140214567042
