date,city_id,city_label,crime_type,global_trend_centered,city_trend_se,city_trend_centered
2019-08-01,TX0310000,"Cameron, TX",murder,-0.05052512718364355,0.14466984773732675,-0.19201396122396197
2019-09-01,TX0310000,"Cameron, TX",murder,-0.03333583885730995,0.1430527753441577,-0.1736695465462592
2019-10-01,TX0310000,"Cameron, TX",murder,-0.016164951197501054,0.14193102743029828,-0.15489743948452173
2019-11-01,TX0310000,"Cameron, TX",murder,0.001975913769664217,0.14127115208721996,-0.13459030137366668
2019-12-01,TX0310000,"Cameron, TX",murder,0.019766717881726237,0.14112301443573766,-0.11419623962672176
2020-01-01,TX0310000,"Cameron, TX",murder,0.03823716687604595,0.14145016232242957,-0.09249978526626101
2020-02-01,TX0310000,"Cameron, TX",murder,0.05663674296745036,0.1422055647117893,-0.07031703195813499
2020-03-01,TX0310000,"Cameron, TX",murder,0.07364278843991379,0.14322141447197945,-0.04925635828357855
2020-04-01,TX0310000,"Cameron, TX",murder,0.09144885152145399,0.1445328673956363,-0.026553075000746773
2020-05-01,TX0310000,"Cameron, TX",murder,0.10816571030835398,0.1459078432743549,-0.004531526587369328
2020-06-01,TX0310000,"Cameron, TX",murder,0.12475147418296828,0.14730739535820284,0.018132255045077983
2020-07-01,TX0310000,"Cameron, TX",murder,0.13998643408557854,0.14851452275428198,0.03983812096604211
2020-08-01,TX0310000,"Cameron, TX",murder,0.15472990613958792,0.14948136714113805,0.06188899376455481
2020-09-01,TX0310000,"Cameron, TX",murder,0.1682987651057548,0.15004225029926152,0.08340864128795289
2020-10-01,TX0310000,"Cameron, TX",murder,0.18016022644182073,0.1500975821907334,0.10358882379651213
2020-11-01,TX0310000,"Cameron, TX",murder,0.19098481877821882,0.14959300097769268,0.1236517280330709
2020-12-01,TX0310000,"Cameron, TX",murder,0.20009365868941842,0.1486241462873183,0.14226324920246824
2021-01-01,TX0310000,"Cameron, TX",murder,0.20814854176363973,0.14723575472729813,0.16064251707177846
2021-02-01,TX0310000,"Cameron, TX",murder,0.21487901820060706,0.14557843415216382,0.178133176903426
