date,crime_type,trend_rate,global_rate,city_fitted_rate,seasonal_rate_delta,time_effect_logit,time_effect_rate_delta,global_time_rate,count,population,observed_rate,observed_minus_global_rate,global_residual_rate,remainder_rate
2024-03-01,robbery,37.80575280597037,33.23157511452515,101.70741761729973,-4.574177691445221,0.015873216618972567,0.531685766979467,33.76326088150462,10666,120058219,106.6082781054748,73.37670299094964,0.531685766979467,0.531685766979467
2024-04-01,robbery,37.49305721869571,34.90585152139138,106.62543094029996,-2.587205697304336,-0.008206055018873688,-0.28525904766779214,34.62059247372358,10806,120058219,108.0075992131784,73.10174769178701,-0.28525904766779214,-0.28525904766779214
2024-05-01,robbery,37.16970994017292,36.82735154867833,113.16043701051115,-0.342358391494592,0.024778786257056755,0.9239077490108619,37.751259297689195,11804,120058219,117.98275968095113,81.15540813227281,0.9239077490108619,0.9239077490108619
2024-06-01,robbery,36.81369463992956,37.577874799256094,116.4597944081194,0.7641801593265442,0.00971061678723113,0.36667021911320513,37.94454501836931,11737,120058219,117.31308457940725,79.73520978015115,0.36667021911320513,0.36667021911320513
2024-07-01,robbery,36.447613851953264,38.056308214826906,118.11821777761386,1.608694362873641,0.045516051574296314,1.7721398644688415,39.82844807929575,12363,120058219,123.57004896099616,85.51374074616925,1.7721398644688415,1.7721398644688415
2024-08-01,robbery,36.04714792547942,38.36917472377722,118.75452201897446,2.3220267982977942,0.0014440403473674642,0.05544488493796154,38.42461960871518,11921,120058219,119.15219232096055,80.78301759718333,0.05544488493796154,0.05544488493796154
2024-09-01,robbery,35.6258090916273,37.67164221114324,116.59715293686023,2.0458331195159283,0.007136090564889257,0.26978119744787205,37.941423408591106,11870,120058219,118.64243963172567,80.97079742058243,0.26978119744787205,0.26978119744787205
2024-10-01,robbery,35.20011934086107,36.71520596315382,113.54906395739127,1.5150866222927495,0.0429974744533571,1.6130405365092482,38.32824649966307,11924,120058219,119.18217777326849,82.46697181011467,1.6130405365092482,1.6130405365092482
2024-11-01,robbery,34.74366524552665,36.635375349149115,112.44898815644963,1.8917101036224682,0.001399581097000594,0.05130850808752335,36.68668385723664,11166,120058219,111.6058534901305,74.97047814098138,0.05130850808752335,0.05130850808752335
2024-12-01,robbery,34.287741218252435,36.13875463957718,110.01377226403378,1.8510134213247462,-0.022313692008480154,-0.7974353415463888,35.34131929803079,10600,120058219,105.94859815470026,69.80984351512308,-0.7974353415463888,-0.7974353415463888
2025-01-01,robbery,33.803835682384495,33.33950796039198,101.34496427992968,-0.4643277219925173,-0.04877486104875203,-1.5870677145919858,31.75244024579999,9655,120058219,96.50318067770104,63.16367271730906,-1.5870677145919858,-1.5870677145919858
2025-02-01,robbery,33.30879821768735,29.953039455162777,91.24681332358045,-3.3557587625245655,-0.08993383365934389,-2.576152464944552,27.376886990218225,8306,120058219,83.01972228990003,53.06668283473725,-2.576152464944552,-2.576152464944552
2025-03-01,robbery,32.853617125001,28.878591724628162,87.79375106987779,-3.975025400372836,0.012865069787871627,0.3739161124282847,29.25250783705645,8838,120058219,88.33714249917367,59.4585507745455,0.3739161124282847,0.3739161124282847
2025-04-01,robbery,32.342376176050365,30.110583932376873,91.29629777485951,-2.231792243673489,0.023558309875549435,0.7177576259562776,30.82834155833315,9281,120058219,92.7649942899786,62.65441035760173,0.7177576259562776,0.7177576259562776
2025-05-01,robbery,31.841877648190223,31.548590937386436,96.12677689812081,-0.2932867108037884,0.05557571928888764,1.8029222259845674,33.351513163371,10194,120058219,101.89056694235984,70.3419760049734,1.8029222259845674,1.8029222259845674
2025-06-01,robbery,31.3203380809004,31.970489961158474,98.16475707024699,0.6501518802580755,-0.024645899667052846,-0.7782907729744832,31.19219918818399,9772,120058219,97.67261331771047,65.702123356552,-0.7782907729744832,-0.7782907729744832
2025-07-01,robbery,30.812852595031732,32.17285123612242,98.88940636983394,1.359998641090687,0.002413983246012561,0.07775645020645144,32.25060768632887,10009,120058219,100.04146405003726,67.86861281391484,0.07775645020645144,0.07775645020645144
2025-08-01,robbery,30.28702806644198,32.23801876037828,98.8866190250601,1.950990693936297,-0.01352449550183859,-0.43305634860000286,31.804962411778277,9803,119981227,98.04533837614446,65.80731961576618,-0.43305634860000286,-0.43305634860000286
2025-09-01,robbery,29.761144325416748,31.470204440830805,96.59592598283915,1.7090601154140574,-0.029782960110871032,-0.9234324507189715,30.546771990111836,9355,120058219,93.50463544690764,62.03443100607684,-0.9234324507189715,-0.9234324507189715
2025-10-01,robbery,29.25341656866873,30.51255119743603,93.63218032693702,1.2591346287672978,0.00532191255178232,0.16281383440189312,30.67536503183792,9411,120058219,94.06436388998907,63.55181269255304,0.16281383440189312,0.16281383440189312
